CompanyID,CompanyName,Department,Address,City,Province,PostalCode,ContactName,ContactPhone,AccountNumberExactLenght,AccountNumberMinimumLength,AccountNumberMaximumLength,EditRulesForAccountNumbers,DataTypeFormatForAccountNumbers,ValidStartForAccountNumbers,InvalidStartForAccountNumbers,ValidEndForAccountnumbers,InvalidEndForAccountNumbers,Timestamp,CCIN,CompanyFrenchName,CompanyEnglishShortName,CompanyFrenchShortName,LanguageIndicator,EffectiveDate,CurrentRecord,CreditorType
"8205","CAYUGA MUTUAL INSURANCE COMPANY","","23 King Street","CAYUGA","ON","N0A 1E0","Steve Quinn","=""0""","8","","99","","NNNNNXXX","","","","","1/9/2015 11:48:40 AM","=""00000000""","","CAYUGA MUT INS.","CAYUGA MUT INS.","E","2/17/2005 12:00:00 AM","Y","CR"
"8206","R.M. OF CHESTERFIELD NO. 261 -TAXES","","304 Main Street","EATONIA","SK","S0L 0Y0","Bev Dahl","=""0""","99","","15","","NNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","CHESTERFIELD261","CHESTERFIELD261","E","2/17/2005 12:00:00 AM","Y","CR"
"8207","COLLEGE OF PHYSICIANS & SURGEONS-BC","","4th Floor 858 Beatty Street","VANCOUVER","BC","V6B 1C1","Cathy Ho","=""0""","8","","99","M","NNNNNNNN","1                                                                                                  ","","","","1/23/2014 11:07:57 AM","90040281","","COL PHYS&SUR-BC","COL PHYS&SUR-BC","E","2/17/2005 12:00:00 AM","Y","CR"
"8208","DALMENY (TOWN) - PROPERTY TAXES","","109 3rd Street Box 400","DALMENY","SK","S0K 1E0","Bev Dovell","=""0""","99","","=""07""","","NNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DALMENY TWN-TAX","DALMENY TWN-TAX","E","2/17/2005 12:00:00 AM","Y","CR"
"8209","DALMENY (TOWN) - UTILITIES","","109 3rd Street Box 400","DALMENY","SK","S0K 1E0","Bev Dovell","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DALMENY TWN-UTL","DALMENY TWN-UTL","E","2/17/2005 12:00:00 AM","Y","CR"
"8211","EMMERSON LUMBER LIMITED","","63 Maple Avenue P.O. Box 150","HALIBURTON","ON","K0M 1S0","Janice Ryckman","=""0""","99","","=""04""","","NNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","EMMERSON LUMBER","EMMERSON LUMBER","E","2/17/2005 12:00:00 AM","Y","CR"
"8212","FURNEY DISTRIBUTING LTD.","","Box 99","PORT MCNEILL","BC","V0N 2R0","Leslie Lasota","=""0""","99","","=""04""","","NNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","FURNEY DIST LTD","FURNEY DIST LTD","E","2/17/2005 12:00:00 AM","Y","CR"
"8213","GROUP LOCKHART","","195 Dufferin Ave. Ste. 450","LONDON","ON","N6A 1K7","Yvonne DeVries","=""0""","99","","13","","XXXXXXXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","GROUP LOCKHART","GROUP LOCKHART","E","2/17/2005 12:00:00 AM","Y","CR"
"8214","HANKOOK TELECOM LTD.","","#203-115 Schoolhouse Street","COQUITLAM","BC","V3K 4X8","Jae-Hee Lee","=""0""","8","","99","","NNNNNNNN","","","","","9/4/2012 12:38:43 PM","=""00000000""","","HANKOOK TELECOM","HANKOOK TELECOM","E","2/17/2005 12:00:00 AM","Y","CR"
"8215","HARTWICK SERVICES","","P.O. Box 401","KINCARDINE","ON","N2Z 2Y8","Michael Hartwick","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","HARTWICK SER.","HARTWICK SER.","E","2/17/2005 12:00:00 AM","Y","CR"
"8216","LAWNSAVERS PLANT HEALTH CARE","","160 Cidermill Ave, Unit 14","CONCORD","ON","L4K 4K5","Jenny Dwight","=""0""","99","","=""07""","","NNNNNNN","","","","","12/6/2011 9:04:27 AM","=""00000000""","","LAWNSAVERS PLAN","LAWNSAVERS PLAN","E","2/17/2005 12:00:00 AM","Y","CR"
"8217","LUCERNE WATERWORKS","","Box 174","ANGLEMONT","BC","V0E 1L0","Terry Speed","=""0""","99","","=""08""","","NNNNNNNN","","","","","2/27/2014 10:05:29 AM","=""00000000""","","LUCERNE WATERWK","LUCERNE WATERWK","E","2/17/2005 12:00:00 AM","Y","CR"
"8218","MANITOBA LUNG ASSOCIATION","","629 McDermot Avenue","WINNIPEG","MB","R3A 1P6","Kris Kamemz","=""0""","99","","10","","XXXXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","MB LUNG ASSOCIA","MB LUNG ASSOCIA","E","2/17/2005 12:00:00 AM","Y","CR"
"8219","MCWILLIAMS MOVING & STORAGE","","712 The Kingsway P.O. Box 353","PETERBOROUGH","ON","K9T 6Z3","Nancy Jobbitt","=""0""","99","","=""06""","","XXXXXX","","","","","11/29/2012 3:23:23 PM","=""00000000""","","MCWILLIAMS MOVI","MCWILLIAMS MOVI","E","2/17/2005 12:00:00 AM","Y","CR"
"8220","MIDWAY PHARMACY LTD.","","Box 726","DAVIDSON","SK","S0G 1A0","Dave Nykiforuk","=""0""","99","","=""03""","","NNN","","","","","10/6/2011 2:06:57 PM","=""00000000""","","MIDWAY PHARMACY","MIDWAY PHARMACY","E","2/17/2005 12:00:00 AM","Y","CR"
"8221","MONKMAN INSURANCE BROKERS LTD.","","243 Hunter Street W. P.O. Box 626","PETERBOROUGH","ON","K9J 6Z8","Lesley Foster","=""0""","7","","99","","XXXXXXX","","","","","11/22/2012 11:35:38 AM","=""00000000""","","MONKMAN INSURAN","MONKMAN INSURAN","E","2/17/2005 12:00:00 AM","Y","CR"
"8222","MONTGOMERY FORD SALES LUCKNOW","","701 Campbell Street","LUCKNOW","ON","N0G 2H0","Erica Mckeag","=""0""","99","","10","","NNNNNNNNNN","1120                                                                                               ","","","","12/16/2013 2:59:32 PM","=""00000000""","","MONTGOMERY FORD","MONTGOMERY FORD","E","2/17/2005 12:00:00 AM","Y","CR"
"8223","MONTGOMERY FORD SALES KINCARDINE","","1119 Sutton Street","KINCARDINE","ON","N2Z 2C8","Erica Mckeag","=""0""","99","","11","","ANNNNNNNNN","K                                                                                                  ","","","","11/27/2013 1:46:10 PM","=""00000000""","","MONTGOMERY FORD","MONTGOMERY FORD","E","2/17/2005 12:00:00 AM","Y","CR"
"8224","NEERLANDIA CO-OP","","General Delivery","NEERLANDIA","AB","T0G 1R0","Ray Spronk","=""0""","99","","=""07""","","XXXXXXX","","","","","4/24/2015 3:04:17 PM","=""00000000""","","NEERLANDIA COOP","NEERLANDIA COOP","E","2/17/2005 12:00:00 AM","Y","CR"
"8225","NETSET SOLUTIONS INC.","","2-374 Donald Street","WINNIPEG","MB","R3B 2J2","Dom Parent","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","NETSET SOLUTION","NETSET SOLUTION","E","2/17/2005 12:00:00 AM","Y","CR"
"8226","NOW COMMUNICATIONS / MAGAZINE","","189 Church Street","TORONTO","ON","M5B 1Y7","Ronald Karunakaran","=""0""","6","","99","","NNNNNN","","","","","10/17/2014 2:35:54 PM","=""00000000""","","NOW MAGAZINE","NOW MAGAZINE","E","2/17/2005 12:00:00 AM","Y","CR"
"8227","OSHAWA GOLF & CURLING CLUB","","160 Alexandra Street P.O. Box 36","OSHAWA","ON","L1H 7K8","Karen-Ann Virtue","=""0""","99","","=""05""","","XXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","OSHAWA GOLF&CUR","OSHAWA GOLF&CUR","E","2/17/2005 12:00:00 AM","Y","CR"
"8228","P & G PLUMBING & HEATING LTD.","","104 West Spruce Ave.","NIPAWIN","SK","S0E 1E0","Gerry Fortin","=""0""","7","","99","","NNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","P & G PLUMBING","P & G PLUMBING","E","2/17/2005 12:00:00 AM","Y","CR"
"8229","P.H. ARMSTRONG MOTORS LIMITED","","Box 1600","NEW LISKEARD","ON","P0J 1P0","May Frost","=""0""","6","","99","","AAAANN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","P.H. ARMSTRONG","P.H. ARMSTRONG","E","2/17/2005 12:00:00 AM","Y","CR"
"8230","PAYWORKS INC.","","850 Pembina Hwy","WINNIPEG","MB","R3M 2M7","Tricia Guzzi","=""0""","99","","=""06""","","XXXXXX","","","","","10/7/2011 1:26:24 PM","=""00000000""","","PAYWORKS INC.","PAYWORKS INC.","E","2/17/2005 12:00:00 AM","Y","CR"
"8231","PREFERRED INSURANCE GROUP","","217 Wharncliffe Road","LONDON","ON","N6J 2L2","David Weames","=""0""","99","","12","","XXXXXXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","PREFERRED INSUR","PREFERRED INSUR","E","2/17/2005 12:00:00 AM","Y","CR"
"8232","PRINCE ALBERT RURAL WTR UT-WTR PYT","","99 River Street East","PRINCE ALBERT","SK","S6V 0A1","Rosalind Arndt","=""0""","99","","11","","NNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","PRI. ALBERT WTR","PRI. ALBERT WTR","E","2/17/2005 12:00:00 AM","Y","CR"
"8233","RBC ROYAL BANK - QUEBEC STUDENT LN","RBC Royal Bank QC Student Ln Centre","PO Box 2096, Station B","MONTREAL","QC","H3B 4H4","Sydonni Douglas","=""0""","8","","99","M","NNNNNNNN","","","","","12/2/2011 9:28:07 AM","=""00000000""","BANQUE ROYALE - PRETS ETUDIANTS QC","RBC- QC STUD LN","RBC- QC STUD LN","E","2/17/2005 12:00:00 AM","Y","CR"
"8234","R.C. LAWRIE ENT. LTD.","","P.O. Box 417","ANNAPOLIS ROYAL","NS","B0S 1A0","Rob Lawrie","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","R.C. LAWRIE ENT","R.C. LAWRIE ENT","E","2/17/2005 12:00:00 AM","Y","CR"
"8235","S.W.S. FUELS LIMITED","","P.O. Box 1 Suite 18","LR EAST PUBNICO","NS","B0W 2A0","Donna Larkin","=""0""","99","","=""06""","","NNNNNN","","","","","11/22/2012 11:35:21 AM","=""00000000""","","S.W.S. FUELS","S.W.S. FUELS","E","2/17/2005 12:00:00 AM","Y","CR"
"8236","SASKATOON INSURANCE AGENCIES","","8126 - 8th St. East","SASKATOON","SK","S7H 0W2","Janet Braun","=""0""","6","","99","","XXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","SASKATOON INSUR","SASKATOON INSUR","E","2/17/2005 12:00:00 AM","Y","CR"
"8237","SCOOBY'S DOG WASTE REMOVAL SERVICE","","P.O. Box 48183 RPO Queensborough","NEW WESTMINSTER","BC","V3M 0A7","Bill Droeske","=""0""","4","","99","","NNNN","","","","","10/13/2010 10:44:17 AM","=""00000000""","","SCOOBY'S DOG WA","SCOOBY'S DOG WA","E","2/17/2005 12:00:00 AM","Y","CR"
"8238","STITTSVILLE CBC - BUILDING FUND","","P.O. Box 903 Station Main","STITTSVILLE","ON","K2S 1B1","Art Seidel","=""0""","99","","=""05""","","NNNNN","","","","","3/7/2014 9:55:26 AM","=""00000000""","","STITTSVILLE CBC","STITTSVILLE CBC","E","2/17/2005 12:00:00 AM","Y","CR"
"8239","STITTSVILLE CBC - GENERAL FUND","","P.O. Box 903 Station Main","STITTSVILLE","ON","K2S 1B1","Art Seidel","=""0""","99","","=""05""","","NNNNN","","","","","3/7/2014 9:57:30 AM","=""00000000""","","STITTSVILLE CBC","STITTSVILLE CBC","E","2/17/2005 12:00:00 AM","Y","CR"
"8240","STROMAG NIAGARA LTD.","","6969 Oakwood Drive","NIAGARA FALLS","ON","L2E 6S5","Hugh Kent","=""0""","10","","99","","NNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","STROMAG NIAGARA","STROMAG NIAGARA","E","2/17/2005 12:00:00 AM","Y","CR"
"8241","TEXTRON FINANCIAL CAN -  RESORT FIN","","141 Adelaide St. W.","TORONTO","ON","M5H 3L5","Tatchana Badio","=""0""","99","","20","","AAAAAAAAAAAAAAAAAAAA","","","","","12/7/2008 4:53:58 AM","=""00000000""","","TEXTRON-RESORT","TEXTRON-RESORT","E","2/17/2005 12:00:00 AM","Y","CR"
"8243","TWO HILLS (TOWN) - TAXES","","Box 630","TWO HILLS","AB","T0B 4K0","Cheryl Paulichuk","=""0""","99","","=""08""","","XXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","TWO HILLS-TW-TX","TWO HILLS-TW-TX","E","2/17/2005 12:00:00 AM","Y","CR"
"8244","TWO HILLS (TOWN) - UTILITIES","","Box 630","TWO HILLS","AB","T0B 4K0","JoLayne Michaud","=""0""","99","","=""08""","","XXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","TWO HILLS-TW-UT","TWO HILLS-TW-UT","E","2/17/2005 12:00:00 AM","Y","CR"
"8245","TWO HILLS (TOWN) - MISCELLANEOUS","","Box 630","TWO HILLS","AB","T0B 4K0","JoLayne Michaud","=""0""","99","","=""08""","","XXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","TWO HILLS-TW-MC","TWO HILLS-TW-MC","E","2/17/2005 12:00:00 AM","Y","CR"
"8247","VIEW WATERWORKS","","Box 174","ANGLEMONT","BC","V0E 1A0","Terry Speed","=""0""","99","","=""08""","","NNNNNNNN","","","","","2/27/2014 10:04:48 AM","=""00000000""","","VIEW WATERWORKS","VIEW WATERWORKS","E","2/17/2005 12:00:00 AM","Y","CR"
"8248","WINDSOR STAR - ADVERTISING","","167 Ferry Street","WINDSOR","ON","N9A 4M5","Tammy Baldwin","=""0""","8","","99","","XXXXXXXX","","","","","9/30/2011 11:08:11 AM","=""00000000""","","WINDSOR STAR-AD","WINDSOR STAR-AD","E","2/17/2005 12:00:00 AM","Y","CR"
"8249","WINDSOR STAR-SUBSCRIPT/CARRIER/DEAL","","167 Ferry Street","WINDSOR","ON","N9A 4M5","Lara Warniski","=""0""","6","","99","","XXXXXX","","","","","12/7/2008 4:53:58 AM","90028394","","WINDSOR STAR-SC","WINDSOR STAR-SC","E","2/17/2005 12:00:00 AM","Y","CR"
"8250","MOHAWK COLLEGE","","Fennell Avenue and West 5th Street","HAMILTON","ON","L8N 3T2","Debbie Milovanovski","=""0""","9","","99","S","ANNNNNNNN","B                                                                                                  ","","","","12/7/2008 4:53:58 AM","90030531","","MOHAWK COLLEGE","MOHAWK COLLEGE","E","3/3/2005 12:00:00 AM","Y","CR"
"8252","SOCIETE CO-OP AGRICOLE VERCHERES","","95 Calixa-Lavallee","VERCHERES","QC","J0L 2B0","Yves Cardinal","=""0""","7","","99","","NNNNNNN","","","","","12/7/2008 4:53:58 AM","90029623","SOCIETE CO-OP AGRICOLE VERCHERES","COOP VERCHERES","COOP VERCHERES","F","3/3/2005 12:00:00 AM","Y","CR"
"8253","EQUIPEMENT DE BUREAU DEMERS INC.","","515 90 Rue Place 90","SAINT-GEORGES","QC","G5Y 3L1","Brigitte Tawel","=""0""","99","","=""08""","","NNNNNNNN","","=""00                                                                                                 ""","","","12/7/2008 4:53:58 AM","90030639","EQUIPEMENT DE BUREAU DEMERS INC.","EQUIPMT DEMERS","EQUIPMT DEMERS","F","3/3/2005 12:00:00 AM","Y","CR"
"8255","MUNICIPALITE DE LA MINERVE - TAXES","","6 Rue Mailloux","LA MINERVE","QC","J0T 1S0","Gilbert Forget","=""0""","20","","99","","XXXXXXXXXXXXXXXXXXXX","F                                                                                                  ","","","","3/22/2011 8:15:05 AM","90029348","MUNICIPALITE DE LA MINERVE - TAXES","MUN. MINERVE-TX","MUN. MINERVE-TX","F","3/3/2005 12:00:00 AM","Y","CR"
"8256","MUNICIPALITE D'ALBERTVILLE - TAXES","","1058 Rue Principale CP 8","ALBERTVILLE","QC","G0J 1A0","Emilie Pitre","=""0""","17","","99","","ANNNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","90030648","MUNICIPALITE D'ALBERTVILLE - TAXES","MUN. D'ALBERTVI","MUN. D'ALBERTVI","F","3/3/2005 12:00:00 AM","Y","CR"
"8257","FEDERATION DE L'UPA DE LA BEAUCE","","2550 127e Rue","SAINT-GEORGES","QC","G5Y 5L1","Helene Pelchat","=""0""","8","","99","","AAAAAANN","","","","","12/7/2008 4:53:58 AM","90030504","FEDERATION DE L'UPA DE LA BEAUCE","FED. L'UPA BEAU","FED. L'UPA BEAI","F","3/3/2005 12:00:00 AM","Y","CR"
"8258","MUN. DE SAINT-THARCISIUS - TAXES","","55 Rue Principale Nord C.P. 10","ST-THARCISIUS","QC","G0J 3G0","Nancy Gagne","=""0""","17","","99","","ANNNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","90030620","MUN. DE SAINT-THARCISIUS - TAXES","MUN ST-THARCISI","MUN ST-THARCISI","F","3/4/2005 12:00:00 AM","Y","CR"
"8259","MUNICIPALITE DE SAYABEC - TAXES","","3 Rue Keable","SAYABEC","QC","G0J 3K0","Sonia Fallu","=""0""","16","","99","","NNNNNNNNNNNNNNNN","","","","","4/17/2014 8:46:48 AM","90030595","MUNICIPALITE DE SAYABEC - TAXES","MUN SAYABEC-TAX","MUN SAYABEC-TAX","F","3/4/2005 12:00:00 AM","Y","CR"
"8260","MUNICIPALITE STE-ANNE-DE-SOREL-TAXE","","1685 Chemin Du Chenal Du Moine","STE-ANNE-DE-SOREL","QC","J3P 5N3","Maxime Dauplaise","=""0""","16","","99","","NNNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","90030372","MUNICIPALITE STE-ANNE-DE-SOREL-TAXE","ST-ANN-SOREL-TX","ST-ANN-SOREL-TX","F","3/4/2005 12:00:00 AM","Y","CR"
"8261","JEAN DENIS GAGNE -HUILE A CHAUFFAGE","","530 Edouard","GRANBY","QC","J2G 3Z6","Michelle Carey","=""0""","99","","=""05""","","NNNNX","","","","","6/20/2013 9:52:22 AM","90030871","JEAN DENIS GAGNE -HUILE A CHAUFFAGE","JEAN D. GAGNE","JEAN D. GAGNE","F","3/4/2005 12:00:00 AM","Y","CR"
"8262","MATERIAUX BOMAT","","1212 Chemin Industriel","ST. NICOLAS","QC","G7A 1A6","Philippe Garon","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:58 AM","90029687","MATERIAUX BOMAT","MATERIAUX BOMAT","MATERIAUX BOMAT","F","3/4/2005 12:00:00 AM","Y","CR"
"8263","SANI ESTRIE INC.","","530  Edouard","GRANBY","QC","J2G 3Z8","Michelle Carey","=""0""","99","","=""05""","","NNNNX","","","","","6/20/2013 9:42:51 AM","90030880","SANI ESTRIE INC.","SANI ESTRIE INC","SANI ESTRIE INC","F","3/4/2005 12:00:00 AM","Y","CR"
"8264","ADELAIDE METCALFE (TWP) - TAXES","","2340 Egremont Drive R.R. #5","STRATHROY","ON","N7G 3H6","Fran Urbshott","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","ADELAIDE MET-TX","ADELAIDE MET-TX","E","3/17/2005 12:00:00 AM","Y","CR"
"8265","ALBANY CLUB OF TORONTO","","91 King Street East","TORONTO","ON","M5C 1G3","Susan So","=""0""","99","","=""05""","","XXXXX","","","","","10/9/2014 7:58:36 AM","=""00000000""","","ALBANY CLUB TOR","ALBANY CLUB TOR","E","3/17/2005 12:00:00 AM","Y","CR"
"8266","AMALGAMATED DAIRIES LIMITED","","79 Water Street","SUMMERSIDE","PE","C1N 1A6","Judy Griffin","=""0""","99","","=""07""","","NNNNNNN","","","","","7/9/2012 10:18:02 AM","=""00000000""","","AMALG. DAIRIES","AMALG. DAIRIES","E","3/17/2005 12:00:00 AM","Y","CR"
"8267","ANWYLL FOGO ARCHITECTS & INTERIORS","","1601 Lower Water Street Suite 103","HALIFAX","NS","B3J 2P6","Jo-Anne Marchard","=""0""","99","","=""08""","","NNNNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","ANWYLL FOGO ARC","ANWYLL FOGO ARC","E","3/17/2005 12:00:00 AM","Y","CR"
"8268","AXIA SUPERNET LTD.","","3300 450-1st Street SW","CALGARY","AB","T2P 5H1","Carolyn Praestegaard","=""0""","10","","99","","NNNNNNNNNN","","","","","11/28/2014 11:33:25 AM","=""00000000""","","AXIA SUPERNET","AXIA SUPERNET","E","3/17/2005 12:00:00 AM","Y","CR"
"8269","B-W FEED & SEED","","183 Mill Street","NEW HAMBURG","ON","N3A 1P8","Marlene Mueller","=""0""","9","","99","","AAAAAANNN","","","","","6/17/2014 12:00:09 PM","=""00000000""","","B-W FEED & SEED","B-W FEED & SEED","E","3/17/2005 12:00:00 AM","Y","CR"
"8270","BASSANI FUELS INC.","","P.O. Box 117","HOUSTON","BC","V0J 1Z0","Robert Purdy","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","BASSANI FUELS","BASSANI FUELS","E","3/17/2005 12:00:00 AM","Y","CR"
"8272","BUCKWOLD WESTERN LTD.","","75 24th Street","SASKATOON","SK","S7K 0K3","Credit Dept","=""0""","6","","99","","NNNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","BUCKWOLD WESTER","BUCKWOLD WESTER","E","3/17/2005 12:00:00 AM","Y","CR"
"8273","BURK'S FALLS ( VILLAGE )  - TAXES","","172 Ontario Street Box 160","BURK'S FALLS","ON","P0A 1C0","Jarvis Osborne","=""0""","19","","99","","NNNNNNNNNNNNNNNNNNN","492200000                                                                                          ","","","","11/15/2012 10:33:59 AM","=""00000000""","","BURK'S FALL-TX","BURK'S FALL-TX","E","3/17/2005 12:00:00 AM","Y","CR"
"8274","BURK'S FALLS ( VILLAGE)-UTILITIES","","172 Ontario Street Box 160","BURK'S FALLS","ON","P0A 1C0","Jarvis Osborne","=""0""","99","","=""05""","","NNNNN","","","","","11/15/2012 10:34:13 AM","=""00000000""","","BURK'S FALLS-UT","BURK'S FALLS-UT","E","3/17/2005 12:00:00 AM","Y","CR"
"8275","CMS WEB SOLUTIONS","","194 Bigelow Street","PORT PERRY","ON","L9L 1L6","Sandi Gauder","=""0""","8","","99","","NNNNNNNN","1000                                                                                               ","","","","11/21/2012 9:29:49 AM","=""00000000""","","CMS WEB SOLNS","CMS WEB SOLNS","E","3/17/2005 12:00:00 AM","Y","CR"
"8276","CENTRAL HURON (MUN) - OTHER PYTS","","23 Albert St. P.O. Box 400","CLINTON","ON","N0M 1L0","Terri Taylor","=""0""","99","","20","","XXXXXXXXXXXXXXXXXXXX","","","","","4/25/2011 10:07:06 AM","=""00000000""","","C. HURON-OTHPYT","C. HURON-OTHPYT","E","3/17/2005 12:00:00 AM","Y","CR"
"8278","CONFEDERATION COLLEGE DONATIONS","","Box 398","THUNDER BAY","ON","P7C 4W1","Wendy Sacharczenko","=""0""","99","","26","","XXXXXXXXXXXXXXXXXXXXXXXXXX","","","","","11/15/2012 9:40:51 AM","=""00000000""","","CONFEDERATION C","CONFEDERATION C","E","3/17/2005 12:00:00 AM","Y","CR"
"8279","CROWN VERITY INC.","","37 Adams Blvd.","BRANTFORD","ON","N3S 7V8","Ada Proll","=""0""","99","","=""06""","","XXXXXX","","","","","11/22/2012 11:58:22 AM","=""00000000""","","CROWN VERITY","CROWN VERITY","E","3/17/2005 12:00:00 AM","Y","CR"
"8280","DALE PARIZEAU MORRIS MACKENZIE INC","suite 700","3400 Boul de Maisonneuve O","MONTREAL","QC","H3Z 3B8","Helen Houle","=""0""","99","","=""06""","","NNNNNN","","","","","11/26/2009 8:52:01 AM","=""00000000""","DALE PARIZEAU MORRIS MACKENZIE INC","DALE-PARIZEAU","DALE-PARIZEUA","F","3/17/2005 12:00:00 AM","Y","CR"
"8282","DAVIDSON (TOWN) - TAXES","","Box 340","DAVIDSON","SK","S0G 1A0","Carolyn Stoeber","=""0""","99","","=""03""","","NNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DAVIDSON TWN-TX","DAVIDSON TWN-TX","E","3/17/2005 12:00:00 AM","Y","CR"
"8283","DAVIDSON (TOWN) - UTILITIES","","Box 340","DAVIDSON","SK","S0G 1A0","Carolyn Stoeber","=""0""","99","","=""03""","","NNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DAVIDSON TWN-UT","DAVIDSON TWN-UT","E","3/17/2005 12:00:00 AM","Y","CR"
"8284","DEDICATED FREIGHT CARRIERS INC.","","14020 Route 2","WATERVILLE CAR CO","NB","E7B 1B7","Kim Campbell","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DEDICATED FREIG","DEDICATED FREIG","E","3/17/2005 12:00:00 AM","Y","CR"
"8285","DIAMOND DELIVERY - SURREY","","301B 8352-130th Street","SURREY","BC","V3W 8J9","Bettina Conklin X 249","=""0""","99","","=""05""","","NNNNN","","","","","4/15/2014 1:48:12 PM","=""00000000""","","DIAMOND DEL-SUR","DIAMOND DEL-SUR","E","3/17/2005 12:00:00 AM","Y","CR"
"8286","DIAMOND DELIVERY - ABBOTSFORD","","301B 8352-130th Street","SURREY","BC","V3W 8J9","Bettina Conkin","=""0""","99","","=""05""","","NNNNN","","","","","1/30/2015 2:52:30 PM","=""00000000""","","DIAMOND DEL-ABB","DIAMOND DEL-ABB","E","3/17/2005 12:00:00 AM","Y","CR"
"8287","DIAMOND DELIVERY - CHILLIWACK","","301B 8352-130th Street","SURREY","BC","V3W 8J9","Elena Middlemass","=""0""","99","","=""05""","","NNNNN","","","","","12/7/2008 4:53:58 AM","=""00000000""","","DIAMOND DEL-CHI","DIAMOND DEL-CHI","E","3/17/2005 12:00:00 AM","Y","CR"
"8288","EDMONTON PETROLEUM GOLF CLUB","","51320 Range Road 260","SPRUCE GROVE","AB","T7Y 1B1","Char Lofstrom X 2, 2","=""0""","99","","=""04""","","NNNN","","","","","3/7/2014 3:25:41 PM","=""00000000""","","EPGCC","EPGCC","E","3/17/2005 12:00:00 AM","Y","CR"
"8289","GRAHAM ALARM MONITORING LTD.","","P.O. Box 1282 Station B","MISSISSAUGA","ON","L4Y 3W5","Nancy Graham","=""0""","99","","=""08""","","XXXXXXXX","","","","","11/29/2012 2:48:58 PM","=""00000000""","","GRAHAM ALARM MO","GRAHAM ALARM MO","E","3/17/2005 12:00:00 AM","Y","CR"
"8290","COLLINS BARROW SGB LLP","","7 Victoria Street S. P.O. Box 129","WALKERTON","ON","N0G 2V0","Pam Ribey","=""0""","99","","10","","XXXXXXXXXX","","","","","2/23/2015 12:47:20 PM","=""00000000""","","COLLINS BARROW","COLLINS BARROW","E","3/17/2005 12:00:00 AM","Y","CR"
